_;SMPTE Metadata Elements Dictionary;;;;;;;;;;;;;
_;Published version 13 as of 2012-02-14;;;;;;;;;;;;;
_ver;Published;13;;;;;;;;;;;;
_;;499;Nodes in this Register;;;;;;;;;;;
_;;1476;Leaves in this Register;;;;;;;;;;;
_;Register;Dictionary Version at introduction;Node or
;Elements;1;Leaf;7;06.0E.2B.34.01.01.01.01.07.01.20.01.04.02.04.00;Setting Town Name;An address line for the depicted address;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;3;Leaf;8;06.0E.2B.34.01.01.01.03.07.01.20.01.04.02.04.01;Setting Town Name;An address line for the depicted address;16-bit Unicode String;Variable;;;;;
;Elements;1;Leaf;7;06.0E.2B.34.01.01.01.01.07.01.20.01.04.02.05.00;Setting City Name;The city of the depicted address.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;3;Leaf;8;06.0E.2B.34.01.01.01.03.07.01.20.01.04.02.05.01;Setting City Name;The city of the depicted address.;16-bit Unicode String;Variable;;;;;
;Elements;1;Leaf;7;06.0E.2B.34.01.01.01.01.07.01.20.01.04.02.06.00;Setting State or Province or County Name;The state, province or county of the depicted address.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;3;Leaf;8;06.0E.2B.34.01.01.01.03.07.01.20.01.04.02.06.01;Setting State or Province or County Name;The state, province or county of the depicted address.;16-bit Unicode String;Variable;;;;;
;Elements;1;Leaf;7;06.0E.2B.34.01.01.01.01.07.01.20.01.04.02.07.00;Setting Postal Code;The ZIP or other postal code of the depicted address.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;3;Leaf;8;06.0E.2B.34.01.01.01.03.07.01.20.01.04.02.07.01;Setting Postal Code;The ZIP or other postal code of the depicted address.;16-bit Unicode String;Variable;;;;;
;Elements;1;Leaf;7;06.0E.2B.34.01.01.01.01.07.01.20.01.04.02.08.00;Setting Country Name;The country of the depicted address.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;3;Leaf;8;06.0E.2B.34.01.01.01.03.07.01.20.01.04.02.08.01;Setting Country Name;The country of the depicted address.;16-bit Unicode String;Variable;;;;;
;Elements;4;Node;5;06.0E.2B.34.01.01.01.04.07.01.20.01.10.00.00.00;Electronic Address Varieties;Information about electronic addresses;;;;;;;
;Elements;1;Node;6;06.0E.2B.34.01.01.01.01.07.01.20.01.10.03.00.00;Electronic Address Information;Information about electronic addresses;;;;;;;
;Elements;1;Leaf;7;06.0E.2B.34.01.01.01.01.07.01.20.01.10.03.01.00;Telephone Number;Telephone number;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;3;Leaf;8;06.0E.2B.34.01.01.01.03.07.01.20.01.10.03.01.01;Telephone Number;Telephone number;16-bit Unicode String;Variable;;;;;
;Elements;1;Leaf;7;06.0E.2B.34.01.01.01.01.07.01.20.01.10.03.02.00;Fax Number;Fax number;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;3;Leaf;8;06.0E.2B.34.01.01.01.03.07.01.20.01.10.03.02.01;Fax Number;Fax number;16-bit Unicode String;Variable;;;;;
;Elements;1;Leaf;7;06.0E.2B.34.01.01.01.01.07.01.20.01.10.03.03.00;E-Mail Address;e-mail address;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 bytes max;;;;;
;Elements;3;Leaf;8;06.0E.2B.34.01.01.01.03.07.01.20.01.10.03.03.01;E-Mail Address;e-mail address;16-bit Unicode String;Variable;;;;;
;Elements;4;Leaf;7;06.0E.2B.34.01.01.01.04.07.01.20.01.10.03.04.00;Central Telephone Number;Telephone number of organization switchboard;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 bytes max;;;;;
;Elements;4;Leaf;7;06.0E.2B.34.01.01.01.04.07.01.20.01.10.03.05.00;Mobile Telephone Number;Mobile telephone number;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 bytes max;;;;;
;Elements;4;Leaf;7;06.0E.2B.34.01.01.01.04.07.01.20.01.10.03.06.00;URL;Web home page URL;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 bytes max;;;;;
;Elements;5;Leaf;8;06.0E.2B.34.01.01.01.05.07.01.20.01.10.03.06.01;URL;The contact’s web home page address;UTF-16 char string;Variable;;;;;
;Elements;1;Node;4;06.0E.2B.34.01.01.01.01.07.01.20.02.00.00.00.00;Place Descriptions;Place descriptions;;;;;;;
;Elements;1;Leaf;5;06.0E.2B.34.01.01.01.01.07.01.20.02.01.00.00.00;Setting Description;eg.  'A clearing in a wood' or 'Falstaffs living room';ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 chars max;;;;;
;Elements;3;Leaf;6;06.0E.2B.34.01.01.01.03.07.01.20.02.01.01.00.00;Setting Description;eg.  'A clearing in a wood' or 'Falstaffs living room';16-bit Unicode String;Variable;;;;;
;Elements;4;Leaf;5;06.0E.2B.34.01.01.01.04.07.01.20.02.02.00.00.00;Location Description;The description of a location covered by a data set.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;4;Leaf;6;06.0E.2B.34.01.01.01.04.07.01.20.02.02.01.00.00;Location Description;The description of a location covered by a data set.;16-bit Unicode String;Variable;;;;;
;Elements;4;Leaf;5;06.0E.2B.34.01.01.01.04.07.01.20.02.03.00.00.00;Location Kind;The kind of location - e.g. the location of the camera, the location of the action etc;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;4;Leaf;6;06.0E.2B.34.01.01.01.04.07.01.20.02.03.01.00.00;Location Kind;The kind of location - e.g. the location of the camera, the location of the action etc;16-bit Unicode String;Variable;;;;;
;Elements;1;Node;2;06.0E.2B.34.01.01.01.01.07.02.00.00.00.00.00.00;Temporal;Information about temporal information;;;;;;;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.07.02.01.00.00.00.00.00;Dates and Times;All information about dates and times;;;;;;;
;Elements;1;Node;4;06.0E.2B.34.01.01.01.01.07.02.01.01.00.00.00.00;General Dates and Times;General information about dates and times;;;;;;;
;Elements;1;Node;5;06.0E.2B.34.01.01.01.01.07.02.01.01.01.00.00.00;User Date-Time;Time stamp application defined by user application;;;;;;;
;Elements;1;Leaf;6;06.0E.2B.34.01.01.01.01.07.02.01.01.01.01.00.00;UTC User Date-Time ;Time stamp application defined by user application;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Leaf;6;06.0E.2B.34.01.01.01.01.07.02.01.01.01.02.00.00;Local User Date-Time ;Time stamp application defined by user application;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Leaf;6;06.0E.2B.34.01.01.01.01.07.02.01.01.01.03.00.00;SMPTE 309M User Date-Time ;Time stamp application defined by user application;UILSBF;8 bytes;Bitwise mapping of 64-bit timecode into 8 bytes, lsb first;;;SMPTE 309M & SMPTE 331M;The Field Flag / Phase bits and the Color Frame Flag bit shall be ignored. The Binary Group Flags and the Binary Groups shall be assumed to contain data as defined in SMPTE 309M.
;Elements;1;Leaf;6;06.0E.2B.34.01.01.01.01.07.02.01.01.01.04.00.00;SMPTE 12M User Date-Time ;Time stamp application defined by user application;UILSBF;8 bytes;Bitwise mapping of 64-bit timecode into 8 bytes, lsb first;;;SMPTE 12M & SMPTE 331M;The Binary Groups, the Binary Group Flags, the Field Flag / Phase bits and the Color Frame Flag bit shall be ignored
;Elements;3;Leaf;6;06.0E.2B.34.01.01.01.03.07.02.01.01.01.05.00.00;POSIX Microseconds;Time stamp application defined by user;UInt64;8 bytes;Bitwise mapping of 64-bit timecode into 8 bytes;;;;64 bit integer which represents the number of microseconds since Jan 1, 1970 UTC derived from the POSIX (IEEE 1003.1) standard.
;Elements;12;Leaf;6;06.0E.2B.34.01.01.01.0C.07.02.01.01.01.06.00.00;Register Release Date-Time;The publication date of the register.;Timestamp;32 bytes;;;;SMPTE 2045;
;Elements;12;Leaf;6;06.0E.2B.34.01.01.01.0C.07.02.01.01.01.07.00.00;Register Item Status Change Date-Time;The timestamp that indicates the last change of status of a register or entry.;Timestamp;32 bytes;;;;SMPTE 2045;
;Elements;13;Leaf;6;06.0E.2B.34.01.01.01.0D.07.02.01.01.01.08.00.00;ASM Current Time ;The current UTC time expressed as a 64-bit integer representing the number of seconds elapsed since midnight, January 1, 1970.;UInt64;8 bytes;;;;SMPTE 430-6;
;Elements;1;Node;4;06.0E.2B.34.01.01.01.01.07.02.01.02.00.00.00.00;Absolute Dates and Times;Absolute date and time information;;;;;;;
;Elements;1;Node;5;06.0E.2B.34.01.01.01.01.07.02.01.02.01.00.00.00;Material Start True Date-Time ;Absolute time at start of creating the segment, shot, clip, item etc. ;;;;;;;
;Elements;1;Leaf;6;06.0E.2B.34.01.01.01.01.07.02.01.02.01.01.00.00;UTC Start Date-Time ;Absolute time at start of creating the segment, shot, clip, item etc.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;9;Leaf;7;06.0E.2B.34.01.01.01.09.07.02.01.02.01.01.01.00;UTC Start Date-Time ;Absolute time at start of creating the segment, shot, clip, item etc.;16-bit Unicode String;Variable;;;;;
;Elements;1;Leaf;6;06.0E.2B.34.01.01.01.01.07.02.01.02.01.02.00.00;Local Start Date-Time ;Absolute time at start of creating the segment, shot, clip, item etc.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;9;Leaf;6;06.0E.2B.34.01.01.01.09.07.02.01.02.01.03.00.00;UTC Instant Date-Time ;Absolute time at instant of creating the segment, shot, clip, item etc.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;9;Leaf;7;06.0E.2B.34.01.01.01.09.07.02.01.02.01.03.01.00;UTC Instant Date-Time ;Absolute time at instant of creating the segment, shot, clip, item etc.;16-bit Unicode String;Variable;;;;;
;Elements;1;Node;5;06.0E.2B.34.01.01.01.01.07.02.01.02.02.00.00.00;Material Start Time Address;Media time at start of segment, shot, clip, item etc. ;;;;;;;
;Elements;1;Leaf;6;06.0E.2B.34.01.01.01.01.07.02.01.02.02.01.00.00;Timecode Start Date-Time ;Media time at start of segment, shot, clip, item etc. ;UILSBF;8 bytes;Bitwise mapping of 64-bit timecode into 8 bytes, lsb first;;;SMPTE 12M & SMPTE 331M;The Binary Groups, the Binary Group Flags, the Field Flag / Phase bits and the Color Frame Flag bit shall be ignored
;Elements;1;Node;5;06.0E.2B.34.01.01.01.01.07.02.01.02.03.00.00.00;Material End True Date-Time;Absolute time at end of creating the segment, shot, clip, item etc.  ;;;;;;;
;Elements;1;Leaf;6;06.0E.2B.34.01.01.01.01.07.02.01.02.03.01.00.00;UTC End Date-Time ;Absolute time at end of creating the segment, shot, clip, item etc. ;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Leaf;6;06.0E.2B.34.01.01.01.01.07.02.01.02.03.02.00.00;Local End Date-Time ;Absolute time at end of creating the segment, shot, clip, item etc. ;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Node;5;06.0E.2B.34.01.01.01.01.07.02.01.02.04.00.00.00;Material End Time Address;Media time at end of segment, shot, clip, item etc.  ;;;;;;;
;Elements;1;Leaf;6;06.0E.2B.34.01.01.01.01.07.02.01.02.04.01.00.00;Timecode End Date-Time ;Media time at end of segment, shot, clip, item etc.  ;UILSBF;8 bytes;Bitwise mapping of 64-bit timecode into 8 bytes, lsb first;;;SMPTE 12M & SMPTE 331M;The Binary Groups, the Binary Group Flags, the Field Flag / Phase bits and the Color Frame Flag bit shall be ignored
;Elements;1;Node;5;06.0E.2B.34.01.01.01.01.07.02.01.02.05.00.00.00;Material Occurrence True Date-Time;Absolute time of an occurance to the segment, shot, clip, item etc. ;;;;;;;
;Elements;1;Leaf;6;06.0E.2B.34.01.01.01.01.07.02.01.02.05.01.00.00;UTC Last Modification Date-Time ;Absolute time of the last modification of the segment, shot, clip, item etc. ;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;9;Leaf;7;06.0E.2B.34.01.01.01.09.07.02.01.02.05.01.01.00;UTC Last Modification Date-Time ;Absolute time of the last modification of the segment, shot, clip, item etc. ;16-bit Unicode String;Variable;;;;;
;Elements;1;Leaf;6;06.0E.2B.34.01.01.01.01.07.02.01.02.05.02.00.00;Local Last Modification Date-Time ;Absolute time of the last modification of the segment, shot, clip, item etc. ;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Node;5;06.0E.2B.34.01.01.01.01.07.02.01.02.06.00.00.00;Material Occurrence Time Address;Media time of the last modification of the segment, shot, clip, item etc. ;;;;;;;
;Elements;1;Leaf;6;06.0E.2B.34.01.01.01.01.07.02.01.02.06.01.00.00;Timecode Last Modification Date-Time ;Media time of the last modification of the segment, shot, clip, item etc. ;UILSBF;8 bytes;Bitwise mapping of 64-bit timecode into 8 bytes, lsb first;;;SMPTE 309M & SMPTE 331M;The Field Flag / Phase bits and the Color Frame Flag bit shall be ignored. The Binary Group Flags and the Binary Groups shall be assumed to contain data as defined in SMPTE 309M.
;Elements;1;Node;5;06.0E.2B.34.01.01.01.01.07.02.01.02.07.00.00.00;Event Start True Date-Time;The absolute beginning date and time of the project, mission, scene, editing event, license, publication etc;;;;;;;
;Elements;1;Leaf;6;06.0E.2B.34.01.01.01.01.07.02.01.02.07.01.00.00;UTC Event Start Date-Time ;The absolute beginning date and time of the project, mission, scene, editing event, license, publication etc;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;4;Leaf;7;06.0E.2B.34.01.01.01.04.07.02.01.02.07.01.01.00;UTC Event Start Date-Time ;The absolute beginning date and time of the project, mission, scene, editing event, license, publication etc;Timestamp;8 bytes max;;;;;
;Elements;1;Leaf;6;06.0E.2B.34.01.01.01.01.07.02.01.02.07.02.00.00;Local Event Start Date-Time ;The absolute beginning date and time of the project, mission, scene, editing event, license, publication etc;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;4;Leaf;7;06.0E.2B.34.01.01.01.04.07.02.01.02.07.02.01.00;Local Event Start Date-Time ;The absolute beginning date and time of the project, mission, scene, editing event, license, publication etc;Timestamp;8 bytes max;;;;;
;Elements;13;Leaf;6;06.0E.2B.34.01.01.01.0D.07.02.01.02.07.03.00.00;ASM Event List Start Time;Start of the event list period.;UInt32;4 bytes;;;;SMPTE 430-6;
;Elements;5;Node;6;06.0E.2B.34.01.01.01.05.07.02.01.02.07.10.00.00;Defined Event Start True Date-Time;The absolute beginning date and time of a defined event ;;;;;;;
;Elements;5;Leaf;7;06.0E.2B.34.01.01.01.05.07.02.01.02.07.10.01.00;Local Festival Date-Time;The beginning date and time of the festival (local time);ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Node;5;06.0E.2B.34.01.01.01.01.07.02.01.02.08.00.00.00;Event Start Time Address;The absolute beginning date and time of the project, mission, scene, editing event, license, publication etc;;;;;;;
;Elements;1;Leaf;6;06.0E.2B.34.01.01.01.01.07.02.01.02.08.01.00.00;Timecode Event Start Date-Time ;The absolute beginning date and time of the project, mission, scene, editing event, license, publication etc;UILSBF;8 bytes;Bitwise mapping of 64-bit timecode into 8 bytes, lsb first;;;SMPTE 309M & SMPTE 331M;The Field Flag / Phase bits and the Color Frame Flag bit shall be ignored. The Binary Group Flags and the Binary Groups shall be assumed to contain data as defined in SMPTE 309M.
;Elements;7;Leaf;6;06.0E.2B.34.01.01.01.07.07.02.01.02.08.02.00.00;Timecode Array;An ordered array of Timecodes with individual timecode packets as specified in SMPTE 331M, section 8.2.;Array of timecodes;8n;;;;SMPTE394M;
;Elements;1;Node;5;06.0E.2B.34.01.01.01.01.07.02.01.02.09.00.00.00;Event End True Date-Time;The absolute ending date and time of the project, mission, scene, editing event, license, publication etc;;;;;;;
;Elements;1;Leaf;6;06.0E.2B.34.01.01.01.01.07.02.01.02.09.01.00.00;UTC Event End Date-Time ;The absolute ending date and time of the project, mission, scene, editing event, license, publication etc;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;4;Leaf;7;06.0E.2B.34.01.01.01.04.07.02.01.02.09.01.01.00;UTC Event End Date-Time ;The absolute ending date and time of the project, mission, scene, editing event, license, publication etc;Timestamp;8 bytes max;;;;;
;Elements;1;Leaf;6;06.0E.2B.34.01.01.01.01.07.02.01.02.09.02.00.00;Local Event End Date-Time ;The absolute ending date and time of the project, mission, scene, editing event, license, publication etc;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;4;Leaf;7;06.0E.2B.34.01.01.01.04.07.02.01.02.09.02.01.00;Local Event End Date-Time ;The absolute ending date and time of the project, mission, scene, editing event, license, publication etc;Timestamp;8 bytes max;;;;;
;Elements;1;Node;5;06.0E.2B.34.01.01.01.01.07.02.01.02.0A.00.00.00;Event End Time Address;The absolute ending date and time of the project, mission, scene, editing event, license, publication etc;;;;;;;
;Elements;1;Leaf;6;06.0E.2B.34.01.01.01.01.07.02.01.02.0A.01.00.00;Timecode Event End Date-Time ;The absolute ending date and time of the project, mission, scene, editing event, license, publication etc;UILSBF;8 bytes;Bitwise mapping of 64-bit timecode into 8 bytes, lsb first;;;SMPTE 309M & SMPTE 331M;The Field Flag / Phase bits and the Color Frame Flag bit shall be ignored. The Binary Group Flags and the Binary Groups shall be assumed to contain data as defined in SMPTE 309M.
;Elements;13;Leaf;6;06.0E.2B.34.01.01.01.0D.07.02.01.02.0A.02.00.00;ASM Event List Stop Time;Stop of the event list period.;UInt32;4 bytes;;;;SMPTE 430-6;
;Elements;1;Node;4;06.0E.2B.34.01.01.01.01.07.02.01.03.00.00.00.00;Relative Times;Relative time information;;;;;;;
;Elements;1;Node;5;06.0E.2B.34.01.01.01.01.07.02.01.03.01.00.00.00;Material Start Relative Times;The relative start time of the segment, shot, clip, item etc.;;;;;;;
;Elements;1;Leaf;6;06.0E.2B.34.01.01.01.01.07.02.01.03.01.01.00.00;Start Time Relative to Reference;The relative start time of the segment, shot, clip, item etc.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
